Date,Ticker,Open,High,Low,Close,Volume
2019-03-17,Banking SubIndex,999.28,1009.08,999.28,1005.43,163442000
2019-03-17,Nepse Index,1156.18,1165.19,1156.18,1161.45,316537984
2019-03-18,Others Index,708.76,711.59,706.86,707.4,6685960
2019-03-18,Non Life Insurance,5509.13,5509.13,5445.9,5447.03,53394600
2019-03-18,Microfinance Index,1414.21,1418.57,1403.98,1403.98,28111500
2019-03-18,Manufacturing And Processing,2040.52,2040.52,2040.52,2040.52,348880
2019-03-18,Life Insurance,5987.33,6021.14,5928.99,5928.99,26264100
2019-03-18,HydroPower Index,1185.39,1186.69,1170.31,1170.31,20125900
2019-03-18,Hotels And Tourism,1734.73,1734.73,1723.64,1727.02,544964
2019-03-18,Finance Index,622.67,626.81,621.9,622.44,36838200
2019-03-18,Development Bank Index,1461.55,1468.09,1456.84,1457.09,62041000
2019-03-18,Banking SubIndex,1004.86,1009,999.06,999.06,127971000
2019-03-18,Nepse Index,1161.05,1164.62,1153.98,1153.98,279032000
2019-03-19,Others Index,714.07,715.18,703.07,703.07,25428700
2019-03-19,Non Life Insurance,5447.42,5453.29,5414.16,5424.64,29474600
2019-03-19,Microfinance Index,1404.91,1405.48,1395.03,1396.54,9727400
2019-03-19,Manufacturing And Processing,2034.23,2035.78,2034.23,2035.78,327980
2019-03-19,Life Insurance,5944.13,5980.81,5896.62,5908.76,22838000
2019-03-19,Trading Index,247.68,247.68,247.68,247.68,33320
2019-03-19,Hotels And Tourism,1727.02,1727.02,1725.9,1727.02,146970
2019-03-19,Finance Index,621.42,621.42,615.28,619.17,33683600
2019-03-19,Development Bank Index,1457.69,1457.69,1444.71,1447.11,15884900
2019-03-19,Banking SubIndex,999.64,1003.17,992.31,992.31,44948500
2019-03-19,Nepse Index,1155.72,1158.78,1147.15,1147.15,129145000
2019-03-19,HydroPower Index,1174.82,1174.82,1161.21,1162.45,10446500
2019-03-21,Trading Index,244.9,244.9,244.9,244.9,32660
2019-03-21,Non Life Insurance,5450.95,5454.59,5377.53,5377.53,61637700
2019-03-21,Microfinance Index,1398.47,1399.77,1382.05,1386.83,23586600
2019-03-21,Manufacturing And Processing,2041.6,2042.06,2036.94,2036.94,96070
2019-03-21,Life Insurance,5914.98,5927.93,5840.62,5847,40896200
2019-03-21,Others Index,708.15,709.22,702.34,703.84,11427900
2019-03-21,Hotels And Tourism,1738.11,1738.11,1706.62,1728.06,1435250
2019-03-21,Finance Index,619.52,621.07,615.19,617.68,22315100
2019-03-21,Development Bank Index,1447.52,1449.97,1441.67,1449.97,40631200
2019-03-21,Banking SubIndex,992.04,994.12,984.46,985.13,113844000
2019-03-21,Nepse Index,1148.61,1150.3,1140,1140.6,248614000
2019-03-21,HydroPower Index,1166.2,1167.06,1152.83,1156.62,18435400
2019-03-24,Others Index,703.31,704.76,699.26,702.43,14058100
2019-03-24,Non Life Insurance,5377.17,5377.17,5314.59,5322.84,35380000
2019-03-24,Microfinance Index,1385.77,1386.59,1374.07,1377.52,28844400
2019-03-24,Manufacturing And Processing,2023.28,2023.28,2023.28,2023.28,325305
2019-03-24,Life Insurance,5841.17,5862.75,5790.63,5803.86,15638200
2019-03-24,Hotels And Tourism,1728.62,1728.62,1704.87,1708.97,1147100
2019-03-24,Finance Index,618.15,618.82,617.19,617.3,28370700
2019-03-24,Development Bank Index,1450.47,1450.47,1437.82,1437.95,31973500
2019-03-24,Banking SubIndex,986.6,987.46,976.56,980.48,93464704
2019-03-24,Nepse Index,1141.33,1142.14,1131.14,1134.8,211912992
2019-03-24,HydroPower Index,1156.62,1157.62,1145.24,1157.62,21262100
2019-03-25,Manufacturing And Processing,2003.57,2003.57,1999.49,1999.49,2042070
2019-03-25,Others Index,701.37,703.88,695.51,698.46,15265600
2019-03-25,Non Life Insurance,5323.53,5368.51,5314.26,5365.59,34436600
2019-03-25,Microfinance Index,1376.25,1383.39,1372.61,1383.39,31654900
2019-03-25,Life Insurance,5802.83,5855.57,5776.32,5854.16,17001700
2019-03-25,Hotels And Tourism,1708.15,1717.51,1687.4,1717.51,2140170
2019-03-25,HydroPower Index,1156.12,1159.62,1143.83,1155.86,19181900
2019-03-25,Finance Index,617.91,617.91,615.26,615.26,23699800
2019-03-25,Development Bank Index,1437.45,1448.2,1436.67,1448.2,44081900
2019-03-25,Banking SubIndex,980.19,987.54,978.71,985.21,96113504
2019-03-25,Nepse Index,1134.65,1139.71,1132.06,1138.67,216906000
2019-03-26,Non Life Insurance,5360.72,5389.77,5348.95,5389.77,34900300
2019-03-26,Microfinance Index,1383.15,1383.31,1373.87,1377.91,22142100
2019-03-26,Manufacturing And Processing,2015.06,2015.06,2010.55,2010.55,734575
2019-03-26,Life Insurance,5871.23,5871.23,5825.93,5854.74,20675400
2019-03-26,HydroPower Index,1153.98,1159.08,1148.01,1159.08,15786800
2019-03-26,Others Index,705.92,706.98,699.62,703.89,7682690
2019-03-26,Development Bank Index,1445.22,1451.74,1439.89,1448.22,36941700
2019-03-26,Banking SubIndex,983.38,987.47,981.23,986.38,91541200
2019-03-26,Nepse Index,1138.86,1140.9,1136.7,1140.72,190316992
2019-03-26,Hotels And Tourism,1715.26,1720.76,1713.13,1719.45,587438
2019-03-26,Finance Index,615.51,616.07,611.82,615.53,20438000
2019-03-27,Manufacturing And Processing,2030.58,2030.58,2010.19,2010.19,389790
2019-03-27,Others Index,704.95,707.93,697.69,703.25,2831300
2019-03-27,Life Insurance,5884.21,5893.99,5853.46,5893.99,8730130
2019-03-27,Non Life Insurance,5399.87,5399.87,5360.36,5370.35,11970300
2019-03-27,HydroPower Index,1151.48,1159.08,1151.48,1158.92,8467780
2019-03-27,Microfinance Index,1374.29,1382.53,1374.21,1383.04,7802680
2019-03-27,Finance Index,616.3,616.3,614.58,616.19,10757800
2019-03-27,Development Bank Index,1448.54,1455.22,1442.92,1454.68,12106800
2019-03-27,Banking SubIndex,986.28,988.59,985.79,987.91,171364000
2019-03-27,Nepse Index,1140.69,1142.81,1140.16,1142.61,208898000
2019-03-27,Hotels And Tourism,1721.7,1743.06,1711.51,1736.56,581380
2019-03-28,Others Index,700.68,707.57,700.68,706.72,6211400
2019-03-28,Non Life Insurance,5362.26,5388.44,5335.8,5385.14,39069300
2019-03-28,Manufacturing And Processing,1994.99,2014.65,1994.99,2014.65,383790
2019-03-28,Life Insurance,5891.92,5921.13,5875.06,5920.97,16415300
2019-03-28,HydroPower Index,1156.82,1158.85,1150.21,1158.85,18771300
2019-03-28,Microfinance Index,1382,1385.39,1376.55,1385.39,21977100
2019-03-28,Finance Index,615.1,616.84,615.07,615.24,27014500
2019-03-28,Development Bank Index,1454.68,1456.61,1448.54,1451.58,33626400
2019-03-28,Banking SubIndex,987.93,991.57,986.18,989.29,112950000
2019-03-28,Nepse Index,1142,1144.53,1140.56,1144.53,215416992
2019-03-28,Hotels And Tourism,1748.31,1748.31,1709.84,1722.52,3686360
2019-03-31,Non Life Insurance,5377.19,5380.34,5323.89,5331.38,30512700
2019-03-31,Microfinance Index,1385.46,1385.71,1375.95,1376.92,18518200
2019-03-31,Manufacturing And Processing,2015.82,2023.48,2013.49,2023.48,1010760
2019-03-31,Life Insurance,5923.23,5941.37,5861.15,5872.57,15232400
2019-03-31,HydroPower Index,1158.85,1159.68,1149.46,1152.76,17975900
2019-03-31,Finance Index,615.24,616.43,613.66,613.66,37983700
2019-03-31,Development Bank Index,1451.13,1456.34,1447.01,1449.39,36194200
2019-03-31,Banking SubIndex,991.68,997.18,986.15,989.73,139172992
2019-03-31,Nepse Index,1145.95,1149.81,1139.68,1143.09,241951008
2019-03-31,Others Index,707.25,710.4,700.91,710.4,12933100
2019-03-31,Hotels And Tourism,1721.7,1721.7,1707.34,1719.8,693123
2019-04-01,Manufacturing And Processing,2048.98,2048.98,2042.7,2042.7,110580
2019-04-01,Life Insurance,5866.87,5898.29,5860.07,5870.24,16557800
2019-04-01,Non Life Insurance,5340.49,5374.14,5325.75,5370.19,33688100
2019-04-01,Microfinance Index,1378.81,1383.25,1374.86,1381.15,25370300
2019-04-01,HydroPower Index,1153.43,1158.23,1149.79,1159.11,19428500
2019-04-01,Others Index,708.54,710.14,701.54,703.69,6776300
2019-04-01,Finance Index,614.17,617.77,614.17,615.73,44689100
2019-04-01,Nepse Index,1142.65,1152.05,1142.06,1149.99,326448992
2019-04-01,Hotels And Tourism,1720.93,1747.93,1720.93,1753.47,1708950
2019-04-01,Development Bank Index,1449.65,1458.92,1448.13,1456.63,65244900
2019-04-01,Banking SubIndex,988.3,1002.48,987.66,999.65,204504992
2019-04-02,Nepse Index,1153.89,1164.41,1153.89,1163.82,472344992
2019-04-02,Banking SubIndex,1005.25,1019.32,1005.25,1019.32,351030016
2019-04-02,Development Bank Index,1461.34,1470.44,1457.16,1460.28,55387300
2019-04-02,Finance Index,616.27,618.48,614.55,617.41,62439000
2019-04-02,Hotels And Tourism,1764.56,1779.02,1750.19,1773.48,1465630
2019-04-02,HydroPower Index,1158.45,1162.64,1154.37,1155.63,16933200
2019-04-02,Life Insurance,5908.47,5911.07,5883.08,5909.1,21036000
2019-04-02,Manufacturing And Processing,2034.43,2034.77,2034.43,2034.77,131450
2019-04-02,Microfinance Index,1382.49,1388.6,1380.11,1383.49,21710500
2019-04-02,Non Life Insurance,5367.08,5387.8,5361.37,5363.43,42843900
2019-04-02,Others Index,702.62,711.43,702.62,709.3,8330280
2019-04-03,Others Index,708.77,713.13,703.89,708.38,11645700
2019-04-03,Non Life Insurance,5362.73,5400.41,5343.47,5356.81,61897200
2019-04-03,Microfinance Index,1383.48,1386.63,1381.1,1381.1,18739000
2019-04-03,Manufacturing And Processing,2047.47,2047.47,2046.3,2046.3,94050
2019-04-03,Life Insurance,5902.3,5949.92,5888.56,5905.28,27789400
2019-04-03,Development Bank Index,1458.58,1471.83,1456.96,1466.38,54236400
2019-04-03,Hotels And Tourism,1790.1,1793.35,1732.25,1757.67,2081140
2019-04-03,Finance Index,616.65,619.25,614.99,615.39,49542500
2019-04-03,Nepse Index,1163.71,1172.4,1158.79,1165.84,524422016
2019-04-03,HydroPower Index,1157.13,1159.82,1151.26,1153.57,19992400
2019-04-03,Banking SubIndex,1019.38,1031.17,1011.85,1023.85,380831008
2019-04-04,Others Index,707.85,712.69,702.44,708.04,6780640
2019-04-04,Life Insurance,5898.47,5923.48,5859.54,5885.19,13325500
2019-04-04,Non Life Insurance,5359.93,5361.71,5340.21,5357.86,37838900
2019-04-04,Microfinance Index,1381.07,1381.07,1371.39,1372.33,15462600
2019-04-04,Manufacturing And Processing,2051.89,2052.36,2051.89,2052.36,40960
2019-04-04,Hotels And Tourism,1758.79,1761.23,1730.94,1734.19,644693
2019-04-04,Finance Index,615.13,617.02,614.08,615.9,30989400
2019-04-04,HydroPower Index,1153.42,1157.94,1149.8,1152.75,20181400
2019-04-04,Nepse Index,1165.85,1169.87,1159.9,1165.2,386452000
2019-04-04,Development Bank Index,1465.35,1470.99,1459.55,1461.8,47649200
2019-04-04,Banking SubIndex,1023.75,1029.7,1016.36,1024.8,277022016
2019-04-07,Non Life Insurance,5362.46,5366.01,5324.2,5338.65,35595900
2019-04-07,Nepse Index,1164.94,1182.36,1161.66,1182.36,518228000
2019-04-07,Banking SubIndex,1024.36,1052.98,1020.79,1052.98,385080992
2019-04-07,Development Bank Index,1462.09,1476.79,1458.13,1476.79,56629200
2019-04-07,Finance Index,616.67,618.76,615.95,617.68,65216400
2019-04-07,Hotels And Tourism,1740.69,1757.98,1734.19,1747.19,1083830
2019-04-07,HydroPower Index,1152.82,1153.02,1144.52,1150,41201100
2019-04-07,Life Insurance,5899.84,5909.27,5853.33,5885.31,14243400
2019-04-07,Manufacturing And Processing,2046.54,2046.54,2046.54,2046.54,13410
2019-04-07,Others Index,704.41,709.18,702.28,708.04,5204840
2019-04-08,Others Index,716.75,716.75,702.5,705.48,10480900
2019-04-08,Non Life Insurance,5340.52,5546.04,5334.12,5492.35,150288000
2019-04-08,Microfinance Index,1371.5,1411.2,1368.08,1407.89,45519000
2019-04-08,Manufacturing And Processing,2048.24,2048.24,2045.68,2046.85,357720
2019-04-08,Life Insurance,5883.76,6129.08,5883.76,6052.82,45701700
2019-04-08,Nepse Index,1183.46,1197.88,1179.47,1191.68,864142976
2019-04-08,Finance Index,618.15,620.46,617.18,618.95,97702600
2019-04-08,Development Bank Index,1477.78,1489.01,1475.28,1478.62,110441000
2019-04-08,Banking SubIndex,1054.82,1071.05,1048.18,1057.97,580248000
2019-04-08,HydroPower Index,1150,1155.88,1146.29,1150.69,22148200
2019-04-09,Microfinance Index,1407.86,1413.61,1391.57,1392.78,44560100
2019-04-09,Others Index,706.01,708,701.17,702,7192350
2019-04-09,Hotels And Tourism,1741.69,1757.5,1734.37,1740.78,543427
2019-04-09,Nepse Index,1191.78,1194.62,1180,1181.1,622529984
2019-04-09,Finance Index,618.68,620.54,617.84,618.37,60248200
2019-04-10,Banking SubIndex,1049.65,1057.07,1042.43,1051.57,252824000
2019-04-10,Development Bank Index,1475.48,1478.41,1465.32,1478.41,45676500
2019-04-10,Hotels And Tourism,1739.66,1745.2,1732.2,1741,1972910
2019-04-10,HydroPower Index,1140.79,1145.76,1133.76,1138.37,16003300
2019-04-10,Life Insurance,5986.86,6019.85,5940.06,5982.39,22391500
2019-04-10,Manufacturing And Processing,1990.8,2013.6,1990.8,2013.6,1494120
2019-04-10,Microfinance Index,1392.67,1395.13,1373.48,1395.13,21981800
2019-04-10,Non Life Insurance,5399.57,5430.63,5366.23,5430.01,39917500
2019-04-11,Others Index,711.3,711.3,701.01,705.7,7114340
2019-04-11,Non Life Insurance,5435.23,5437.89,5401.96,5435.73,53587000
2019-04-11,Microfinance Index,1393.05,1399.24,1391.57,1395.16,46149300
2019-04-11,Manufacturing And Processing,1999.34,1999.34,1981.75,1981.75,6617740
2019-04-11,Life Insurance,6003.98,6045.66,5957.04,5991.53,15747900
2019-04-11,Development Bank Index,1478.62,1485.55,1476.3,1479.7,64872400
2019-04-11,Hotels And Tourism,1743.26,1745.51,1729.52,1729.52,1399120
2019-04-11,Finance Index,621.78,621.78,616.4,618.12,52017100
2019-04-11,Banking SubIndex,1051.97,1055.58,1049.39,1052.12,235968000
2019-04-11,Nepse Index,1184.29,1189.98,1180.18,1184.02,387624000
2019-04-11,HydroPower Index,1137.93,1155.52,1120.28,1138.74,21049800
2019-04-15,Life Insurance,6006.94,6016.48,5960.15,5980.28,11630500
2019-04-15,Non Life Insurance,5440.23,5448.45,5413.51,5442.67,67823904
2019-04-15,Others Index,712.96,712.96,698.5,700.42,6980750
2019-04-15,Manufacturing And Processing,1978.15,1992.09,1978.15,1992.09,1662600
2019-04-15,HydroPower Index,1137.28,1139.36,1127.65,1133.42,11077900
2019-04-15,Microfinance Index,1393.62,1437.6,1392.51,1437.6,48241500
2019-04-15,Finance Index,617.58,618.12,615.5,616.12,38043100
2019-04-15,Development Bank Index,1478.57,1483.83,1472.78,1483.83,59706100
2019-04-15,Banking SubIndex,1052.91,1058,1051.04,1058,139986000
2019-04-15,Nepse Index,1184.22,1188.71,1181.95,1188.71,289871008
2019-04-15,Hotels And Tourism,1740.61,1752.01,1729.52,1752.01,1015980
2019-04-16,Others Index,701.48,705.33,700.25,703.34,13013600
2019-04-16,Non Life Insurance,5444.81,5506.64,5442.83,5491.59,113964000
2019-04-16,Microfinance Index,1437.51,1474.01,1437.51,1473.41,94149000
2019-04-16,Manufacturing And Processing,1993.22,1996.36,1987.37,1994.56,5449080
2019-04-16,Life Insurance,5995.69,6060.47,5991.16,6060.47,29881600
2019-04-16,HydroPower Index,1133.13,1142.95,1129.68,1139.31,17286900
2019-04-16,Hotels And Tourism,1759.33,1766.01,1754.27,1766.01,1054610
2019-04-16,Finance Index,615.55,626.86,615.25,626.86,128465000
2019-04-16,Development Bank Index,1486.87,1503.85,1483.97,1503.85,120571000
2019-04-16,Banking SubIndex,1056.29,1087.41,1056.16,1087.41,453515008
2019-04-16,Nepse Index,1187.73,1212.05,1187.73,1212.05,723990016
2019-04-17,Others Index,708.58,710.9,702.2,703.07,9098420
2019-04-17,Non Life Insurance,5495.07,5535.83,5463.39,5482.21,101125000
2019-04-17,Microfinance Index,1475.24,1483.5,1454.48,1459.39,56481500
2019-04-17,Manufacturing And Processing,2003.55,2003.55,1983.99,1986.13,6612250
2019-04-17,Life Insurance,6095.15,6158.2,6049.85,6098.65,42106600
2019-04-17,Nepse Index,1212.34,1223.42,1210.35,1217.04,803244992
2019-04-17,Hotels And Tourism,1762.76,1775.62,1762.76,1767.64,979878
2019-04-17,Finance Index,627.33,629.37,624.17,626.72,128122000
2019-04-17,Development Bank Index,1507.15,1516.8,1500.63,1507.94,98600200
2019-04-17,Banking SubIndex,1087.9,1102.16,1083.52,1096.34,567320000
2019-04-17,HydroPower Index,1139.02,1147.57,1132.68,1138.87,30428400
2019-04-18,Life Insurance,6092.21,6143.15,6057.16,6073.65,17990400
2019-04-18,Others Index,702.01,707.85,701.48,704.26,7869470
2019-04-18,Non Life Insurance,5489.16,5503.99,5441.21,5468.89,66611300
2019-04-18,Microfinance Index,1456.9,1482.8,1451.84,1471.38,68674496
2019-04-18,Manufacturing And Processing,1982.54,1998.5,1977.14,1996.7,6588140
2019-04-18,HydroPower Index,1141.76,1142.25,1129.73,1132.73,14629000
2019-04-18,Finance Index,627.24,627.24,622.21,622.76,89159800
2019-04-18,Hotels And Tourism,1765.39,1784,1755.34,1784,753677
2019-04-18,Development Bank Index,1506.9,1517.17,1503.16,1508.66,114206000
2019-04-18,Banking SubIndex,1097.05,1121.69,1094.57,1121.69,545131008
2019-04-18,Nepse Index,1217.11,1232.26,1214.95,1232.26,732081024
2019-04-21,Others Index,704.8,713.97,701.94,713.97,8810960
2019-04-21,Non Life Insurance,5471.42,5491.31,5434.54,5461.67,104938000
2019-04-21,Microfinance Index,1474.54,1500.89,1474.54,1498.29,78665296
2019-04-21,Manufacturing And Processing,2000.3,2000.3,1984.78,1984.78,5538030
2019-04-21,HydroPower Index,1132.14,1141.6,1126.02,1141.6,27488200
2019-04-21,Life Insurance,6097.54,6127.65,6090.7,6095.89,20561000
2019-04-21,Finance Index,625.04,626.7,622.33,626.7,82118400
2019-04-21,Development Bank Index,1511.69,1525.62,1509.36,1525.62,126464000
2019-04-21,Banking SubIndex,1122.07,1167.63,1116.81,1167.63,738654016
2019-04-21,Nepse Index,1232.53,1264.2,1230.22,1264.2,1004000000
2019-04-21,Hotels And Tourism,1767.38,1818.8,1760.07,1818.8,2126230
2019-04-22,Manufacturing And Processing,1986.58,2010.56,1981.07,2008.76,7084060
2019-04-22,Trading Index,247.6,247.6,247.6,247.6,16650
2019-04-22,Others Index,715.03,724.01,704.31,709,22727800
2019-04-22,Non Life Insurance,5468.46,5563.84,5437.51,5526.52,160968000
2019-04-22,Microfinance Index,1498.88,1506.14,1475.85,1477.31,54047800
2019-04-22,Life Insurance,6145.78,6326.31,6113.73,6250.19,64239200
2019-04-22,Banking SubIndex,1168.26,1185.39,1142.17,1153.74,681310976
2019-04-22,Hotels And Tourism,1821.06,1848.91,1793.83,1793.83,4395070
2019-04-22,Finance Index,626.43,629.46,625.18,625.18,99205600
2019-04-22,Development Bank Index,1533.11,1540.35,1505.95,1512.64,104377000
2019-04-22,Nepse Index,1264.77,1280.08,1247.65,1256.94,1000550016
2019-04-22,HydroPower Index,1144.48,1156.96,1136.31,1139.72,27061800
2019-04-23,Manufacturing And Processing,2010.45,2054.84,2010.45,2054.84,8065860
2019-04-23,Trading Index,250.39,250.39,244.81,244.81,82590
2019-04-23,Others Index,701.74,711.45,701.74,706.87,9015560
2019-04-23,Non Life Insurance,5531.27,5578.71,5524.49,5542.93,72916096
2019-04-23,Microfinance Index,1477.15,1480.42,1465.4,1472.36,78224896
2019-04-23,Life Insurance,6254.27,6285.7,6180.19,6227.97,31510300
2019-04-23,Nepse Index,1256.61,1268.32,1248.5,1260.68,561851008
2019-04-23,Hotels And Tourism,1795.52,1795.52,1771.58,1776.46,220870
2019-04-23,Finance Index,625.47,628.15,625.47,626.63,60960700
2019-04-23,Development Bank Index,1512.84,1525.3,1505.8,1513.22,123162000
2019-04-23,Banking SubIndex,1153.1,1169.63,1143.65,1160.4,340593984
2019-04-23,HydroPower Index,1140.49,1146.27,1133.71,1135.61,14908300
2019-04-24,Others Index,706.34,715.34,705.59,711.03,6796330
2019-04-24,Non Life Insurance,5538.89,5577.33,5538.89,5556.63,65316400
2019-04-24,Microfinance Index,1470,1479.61,1466.64,1478.37,48670900
2019-04-24,Manufacturing And Processing,2045.85,2057.54,2040.95,2052.14,7664150
2019-04-24,Life Insurance,6256.07,6283.28,6219.08,6239.43,22025600
2019-04-24,HydroPower Index,1132.72,1137.22,1123.02,1124.94,20885700
2019-04-24,Finance Index,626.08,631.44,624.37,630.58,117634000
2019-04-24,Development Bank Index,1503.29,1543.63,1503.29,1539.68,142970000
2019-04-24,Banking SubIndex,1168.04,1189.77,1161.55,1187.59,701870976
2019-04-24,Nepse Index,1265.11,1280.84,1261.69,1279.29,921345984
2019-04-24,Hotels And Tourism,1781.53,1848.62,1781.53,1836.57,2039940
2019-04-25,Manufacturing And Processing,2050.35,2076.84,2050.35,2075.04,7506640
2019-04-25,Others Index,708.95,717.94,707.89,717.03,19206300
2019-04-25,Non Life Insurance,5569.91,5660.93,5569.91,5631.47,144704000
2019-04-25,Microfinance Index,1478.69,1495.41,1478.04,1488.75,109210000
2019-04-25,Life Insurance,6247.71,6363.82,6247.71,6329.34,54373100
2019-04-25,HydroPower Index,1121.91,1138.08,1121.82,1130.18,40103900
2019-04-25,Hotels And Tourism,1838.26,1878.83,1838.26,1858.07,5114150
2019-04-25,Finance Index,631.05,633.98,627.05,631.46,149156000
2019-04-25,Development Bank Index,1541.84,1584.29,1541.84,1584.97,295369984
2019-04-25,Banking SubIndex,1187.92,1208.63,1187.49,1197.69,913110976
2019-04-25,Nepse Index,1279.67,1296.92,1279.67,1292.12,1335980032
2019-04-28,Others Index,710.5,732.74,709.43,722.66,16469100
2019-04-28,Non Life Insurance,5663.74,6125.64,5663.74,6094.26,406856992
2019-04-28,Microfinance Index,1488.06,1579.83,1488.06,1579.83,185424000
2019-04-28,Manufacturing And Processing,2076.84,2140.92,2076.84,2121.41,16653000
2019-04-28,Life Insurance,6415.51,6958.73,6415.51,6958.73,142724992
2019-04-28,HydroPower Index,1131.62,1211.85,1131.51,1192.76,65040800
2019-04-28,Hotels And Tourism,1865.39,1970.53,1865.39,1948.47,15117700
2019-04-28,Finance Index,631.19,635.53,630.6,630.78,115045000
2019-04-28,Development Bank Index,1587.14,1609.05,1577.92,1591.08,316281984
2019-04-28,Banking SubIndex,1199.85,1214.35,1187.19,1188.66,832302016
2019-04-28,Nepse Index,1293.77,1322.88,1293.77,1314.51,1616089984
2019-04-29,Others Index,732.82,743.52,716.9,725.98,17267800
2019-04-29,Non Life Insurance,6099.59,6152.93,5925.96,5991.83,424892992
2019-04-29,Microfinance Index,1589.33,1595.63,1558.48,1574.21,106573000
2019-04-29,Manufacturing And Processing,2117.81,2131.14,2105.45,2131.14,9716370
2019-04-29,Life Insurance,7158.26,7242.33,6959.4,7089.45,258904992
2019-04-29,Trading Index,247.52,250.3,244.81,250.3,66330
2019-04-29,Hotels And Tourism,1954.01,1970.64,1903.16,1955.86,10415600
2019-04-29,Finance Index,629.67,629.89,626.15,627.25,85937200
2019-04-29,Development Bank Index,1592.29,1594.45,1566.41,1576.71,189346000
2019-04-29,Banking SubIndex,1189.27,1189.92,1168.51,1180.86,495934016
2019-04-29,Nepse Index,1318.44,1322.95,1299.09,1310.31,1160230016
2019-04-29,HydroPower Index,1195.65,1204.88,1171.7,1191.26,46292600
2019-04-30,Trading Index,247.6,247.6,245.49,245.49,115290
2019-04-30,Non Life Insurance,5998.57,5998.57,5743.51,5786.52,264908000
2019-04-30,Microfinance Index,1581.29,1585.15,1556.2,1556.2,66408100
2019-04-30,Manufacturing And Processing,2129.35,2136.25,2111.39,2125.77,7410410
2019-04-30,Life Insurance,7100.79,7153.43,6887.63,6887.63,202110000
2019-04-30,Others Index,725.45,726.9,716.93,719.08,8383440
2019-04-30,Hotels And Tourism,1953.6,1953.6,1904,1930.98,9988720
2019-04-30,Finance Index,627.77,629.53,624.98,628.28,42127600
2019-04-30,Development Bank Index,1578.91,1586.98,1561.34,1573.98,116890000
2019-04-30,Banking SubIndex,1180.98,1189.14,1167.29,1171.04,385633984
2019-04-30,Nepse Index,1310.65,1316.53,1296.07,1298.6,913017984
2019-04-30,HydroPower Index,1189.82,1241.57,1177.93,1236.75,134971008
2019-05-02,Others Index,718.02,721.59,707.36,717.74,12570200
2019-05-02,Non Life Insurance,5779.78,5849.9,5746.08,5824.07,95656496
2019-05-02,Microfinance Index,1556.1,1556.1,1542.93,1549.29,60882600
2019-05-02,Manufacturing And Processing,2114.98,2163.85,2114.98,2163.85,28515400
2019-05-02,Life Insurance,6939.21,6940.75,6763.79,6868.95,53083100
2019-05-02,Hotels And Tourism,1924.48,1954.06,1904.54,1944.61,18366400
2019-05-02,Finance Index,627.75,627.75,625.27,625.29,43513700
2019-05-02,Development Bank Index,1572.3,1572.3,1557.75,1563.66,97134896
2019-05-02,Banking SubIndex,1171.37,1171.87,1156.49,1164.28,267507008
2019-05-02,Nepse Index,1298.8,1300.43,1282.95,1294.39,573145024
2019-05-02,HydroPower Index,1237.07,1245.46,1207.07,1232.24,62025000
2019-05-05,Life Insurance,6867.11,6867.11,6741.93,6741.93,42592100
2019-05-05,Others Index,708.3,724.01,707.24,718.87,5409830
2019-05-05,Microfinance Index,1549.92,1553.01,1523.42,1523.42,50660900
2019-05-05,Manufacturing And Processing,2167.44,2214.04,2153.06,2184.65,48782900
2019-05-05,HydroPower Index,1223.67,1223.67,1172.33,1178.36,48631300
2019-05-05,Non Life Insurance,5830.18,5886.95,5756.14,5799.34,85398800
2019-05-05,Finance Index,625.3,626.02,622.86,622.89,72882400
2019-05-05,Development Bank Index,1562.04,1566.46,1542.17,1546.22,96342600
2019-05-05,Banking SubIndex,1163.78,1164.74,1147.57,1148.26,360460992
2019-05-05,Hotels And Tourism,1952.73,1952.8,1920.19,1925,6079500
2019-05-05,Nepse Index,1293.71,1293.71,1276.73,1277.68,628641024
2019-05-06,Trading Index,252.67,255.84,252.67,255.84,601384
2019-05-06,Others Index,719.4,723.22,716.16,718.02,5054290
2019-05-06,Non Life Insurance,5803.04,5810.25,5727.17,5804,89013104
2019-05-06,Microfinance Index,1523.6,1533.59,1517.98,1533.59,42758400
2019-05-06,Manufacturing And Processing,2204.43,2263.52,2179.26,2258.01,50316500
2019-05-06,Life Insurance,6761.77,6817.63,6662.6,6817.63,41724800
2019-05-06,HydroPower Index,1178.22,1182.2,1164.54,1181.72,33096300
2019-05-06,Hotels And Tourism,1927.43,1944.83,1912.1,1944.83,5204180
2019-05-06,Finance Index,623.15,624.65,622.32,624.65,61646000
2019-05-06,Development Bank Index,1545.23,1562.07,1539.47,1562.07,99676896
2019-05-06,Banking SubIndex,1147.9,1177.87,1140.78,1177.87,357710016
2019-05-06,Nepse Index,1278,1299.41,1270.06,1299.41,619564992
2019-05-07,Non Life Insurance,5809.43,5820.74,5778.92,5809.23,62990700
2019-05-07,Microfinance Index,1533.98,1546.22,1531.19,1537.72,44326100
2019-05-07,Manufacturing And Processing,2261.61,2283.77,2243.63,2273.82,53207100
2019-05-07,Life Insurance,6837.79,6930.14,6799.39,6818.7,23906300
2019-05-07,HydroPower Index,1182.98,1186.35,1167.23,1183.08,48517300
2019-05-07,Others Index,726.2,728.33,718.93,727.49,33836100
2019-05-07,Finance Index,624.61,626.19,622.72,622.72,81866896
